,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
les-misérables-tome-2-cosette-0015,0.0025575447570332483,0.0076726342710997444,0.0025575447570332483,0.0025575447570332483,0.0025575447570332483,0.01278772378516624,0.020460358056265986,0.0025575447570332483,0.061381074168797956,0.0076726342710997444,0.028132992327365727,0.005115089514066497,0.0025575447570332483,0.0025575447570332483,0.010230179028132993,0.010230179028132993,0.015345268542199489,0.005115089514066497,0.0076726342710997444,0.030690537084398978,0.0025575447570332483,0.3375959079283887,0.005115089514066497,0.010230179028132993,0.0025575447570332483,0.005115089514066497,0.04603580562659847,0.06905370843989769,0.04603580562659847,0.0025575447570332483,0.005115089514066497,0.005115089514066497,0.0076726342710997444,0.005115089514066497,0.01278772378516624,0.028132992327365727,0.010230179028132993,0.030690537084398978,0.0076726342710997444,0.005115089514066497,0.04092071611253197,0.005115089514066497,0.005115089514066497,0.0025575447570332483,0.010230179028132993,0.005115089514066497,0.017902813299232736,0.010230179028132993,0.01278772378516624,0.005115089514066497
les-misérables-tome-2-cosette-0016,0.005208333333333333,0.005208333333333333,0.0026041666666666665,0.036458333333333336,0.026041666666666668,0.0078125,0.013020833333333334,0.013020833333333334,0.0026041666666666665,0.059895833333333336,0.005208333333333333,0.0026041666666666665,0.005208333333333333,0.0026041666666666665,0.020833333333333332,0.026041666666666668,0.0078125,0.0026041666666666665,0.020833333333333332,0.0234375,0.020833333333333332,0.3072916666666667,0.0026041666666666665,0.0234375,0.0234375,0.005208333333333333,0.028645833333333332,0.010416666666666666,0.0546875,0.0078125,0.0078125,0.0026041666666666665,0.0078125,0.0078125,0.020833333333333332,0.013020833333333334,0.005208333333333333,0.015625,0.0078125,0.0078125,0.018229166666666668,0.0026041666666666665,0.005208333333333333,0.010416666666666666,0.0026041666666666665,0.013020833333333334,0.010416666666666666,0.018229166666666668,0.015625,0.033854166666666664
les-misérables-tome-2-cosette-0017,0.0025906735751295338,0.007772020725388601,0.0025906735751295338,0.012953367875647668,0.023316062176165803,0.0025906735751295338,0.038860103626943004,0.007772020725388601,0.04404145077720207,0.0025906735751295338,0.0051813471502590676,0.0051813471502590676,0.0051813471502590676,0.010362694300518135,0.0051813471502590676,0.02849740932642487,0.0051813471502590676,0.0051813471502590676,0.054404145077720206,0.015544041450777202,0.0025906735751295338,0.2979274611398964,0.0025906735751295338,0.018134715025906734,0.012953367875647668,0.0051813471502590676,0.05181347150259067,0.0025906735751295338,0.09067357512953368,0.0025906735751295338,0.015544041450777202,0.0051813471502590676,0.0025906735751295338,0.0025906735751295338,0.015544041450777202,0.054404145077720206,0.0025906735751295338,0.031088082901554404,0.0051813471502590676,0.007772020725388601,0.0051813471502590676,0.012953367875647668,0.0025906735751295338,0.0051813471502590676,0.0051813471502590676,0.0025906735751295338,0.0051813471502590676,0.007772020725388601,0.03367875647668394,0.0051813471502590676
les-misérables-tome-2-cosette-0018,0.0027397260273972603,0.00821917808219178,0.00821917808219178,0.030136986301369864,0.019178082191780823,0.010958904109589041,0.08767123287671233,0.010958904109589041,0.010958904109589041,0.0273972602739726,0.01643835616438356,0.00821917808219178,0.005479452054794521,0.00821917808219178,0.024657534246575342,0.019178082191780823,0.010958904109589041,0.005479452054794521,0.049315068493150684,0.00821917808219178,0.0027397260273972603,0.2602739726027397,0.005479452054794521,0.010958904109589041,0.03561643835616438,0.0027397260273972603,0.01643835616438356,0.030136986301369864,0.024657534246575342,0.0027397260273972603,0.0136986301369863,0.010958904109589041,0.0027397260273972603,0.0027397260273972603,0.005479452054794521,0.043835616438356165,0.00821917808219178,0.00821917808219178,0.01643835616438356,0.0027397260273972603,0.00821917808219178,0.0027397260273972603,0.0027397260273972603,0.005479452054794521,0.019178082191780823,0.005479452054794521,0.005479452054794521,0.03287671232876712,0.010958904109589041,0.0273972602739726
les-misérables-tome-2-cosette-0019,0.00267379679144385,0.02406417112299465,0.0053475935828877,0.05080213903743316,0.01871657754010695,0.00267379679144385,0.053475935828877004,0.029411764705882353,0.0053475935828877,0.0213903743315508,0.016042780748663103,0.013368983957219251,0.00267379679144385,0.0053475935828877,0.016042780748663103,0.0053475935828877,0.0053475935828877,0.013368983957219251,0.07219251336898395,0.0053475935828877,0.016042780748663103,0.2967914438502674,0.0053475935828877,0.029411764705882353,0.0106951871657754,0.013368983957219251,0.01871657754010695,0.0106951871657754,0.008021390374331552,0.00267379679144385,0.008021390374331552,0.00267379679144385,0.0053475935828877,0.02406417112299465,0.013368983957219251,0.03208556149732621,0.008021390374331552,0.016042780748663103,0.0053475935828877,0.0106951871657754,0.00267379679144385,0.0053475935828877,0.0053475935828877,0.00267379679144385,0.026737967914438502,0.0106951871657754,0.0106951871657754,0.016042780748663103,0.008021390374331552,0.0053475935828877
les-misérables-tome-2-cosette-0020,0.0027247956403269754,0.0027247956403269754,0.0027247956403269754,0.008174386920980926,0.005449591280653951,0.0027247956403269754,0.01907356948228883,0.013623978201634877,0.008174386920980926,0.02997275204359673,0.008174386920980926,0.005449591280653951,0.0027247956403269754,0.0027247956403269754,0.008174386920980926,0.0027247956403269754,0.005449591280653951,0.008174386920980926,0.0326975476839237,0.013623978201634877,0.0027247956403269754,0.3678474114441417,0.013623978201634877,0.005449591280653951,0.02997275204359673,0.005449591280653951,0.013623978201634877,0.008174386920980926,0.07356948228882834,0.0027247956403269754,0.0027247956403269754,0.01634877384196185,0.008174386920980926,0.0027247956403269754,0.02452316076294278,0.04632152588555858,0.0027247956403269754,0.02997275204359673,0.0027247956403269754,0.0027247956403269754,0.008174386920980926,0.005449591280653951,0.008174386920980926,0.0027247956403269754,0.013623978201634877,0.010899182561307902,0.005449591280653951,0.03814713896457766,0.05449591280653951,0.005449591280653951
les-misérables-tome-2-cosette-0021,0.0025974025974025974,0.005194805194805195,0.0025974025974025974,0.005194805194805195,0.015584415584415584,0.005194805194805195,0.025974025974025976,0.0025974025974025974,0.005194805194805195,0.0025974025974025974,0.0025974025974025974,0.007792207792207792,0.005194805194805195,0.0025974025974025974,0.007792207792207792,0.0025974025974025974,0.0025974025974025974,0.01038961038961039,0.007792207792207792,0.015584415584415584,0.0025974025974025974,0.43376623376623374,0.01818181818181818,0.007792207792207792,0.03896103896103896,0.005194805194805195,0.007792207792207792,0.02857142857142857,0.06753246753246753,0.0025974025974025974,0.0025974025974025974,0.01038961038961039,0.0025974025974025974,0.007792207792207792,0.005194805194805195,0.033766233766233764,0.007792207792207792,0.04415584415584416,0.0025974025974025974,0.005194805194805195,0.005194805194805195,0.007792207792207792,0.007792207792207792,0.0025974025974025974,0.02857142857142857,0.01038961038961039,0.005194805194805195,0.01818181818181818,0.033766233766233764,0.007792207792207792
les-misérables-tome-2-cosette-0022,0.015345268542199489,0.015345268542199489,0.005115089514066497,0.023017902813299233,0.010230179028132993,0.0025575447570332483,0.005115089514066497,0.010230179028132993,0.0025575447570332483,0.01278772378516624,0.0025575447570332483,0.030690537084398978,0.0076726342710997444,0.005115089514066497,0.043478260869565216,0.015345268542199489,0.03324808184143223,0.017902813299232736,0.010230179028132993,0.0076726342710997444,0.030690537084398978,0.34271099744245526,0.01278772378516624,0.017902813299232736,0.04603580562659847,0.0076726342710997444,0.0025575447570332483,0.0025575447570332483,0.030690537084398978,0.005115089514066497,0.005115089514066497,0.005115089514066497,0.017902813299232736,0.010230179028132993,0.0025575447570332483,0.015345268542199489,0.005115089514066497,0.030690537084398978,0.0076726342710997444,0.005115089514066497,0.020460358056265986,0.005115089514066497,0.010230179028132993,0.005115089514066497,0.005115089514066497,0.005115089514066497,0.010230179028132993,0.023017902813299233,0.010230179028132993,0.02557544757033248
les-misérables-tome-2-cosette-0023,0.0026595744680851063,0.007978723404255319,0.015957446808510637,0.0026595744680851063,0.010638297872340425,0.018617021276595744,0.031914893617021274,0.02925531914893617,0.007978723404255319,0.06648936170212766,0.005319148936170213,0.005319148936170213,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.034574468085106384,0.010638297872340425,0.013297872340425532,0.05053191489361702,0.0026595744680851063,0.061170212765957445,0.3191489361702128,0.010638297872340425,0.0026595744680851063,0.018617021276595744,0.005319148936170213,0.0026595744680851063,0.007978723404255319,0.018617021276595744,0.005319148936170213,0.0026595744680851063,0.0026595744680851063,0.005319148936170213,0.0026595744680851063,0.005319148936170213,0.06648936170212766,0.007978723404255319,0.018617021276595744,0.013297872340425532,0.007978723404255319,0.005319148936170213,0.005319148936170213,0.0026595744680851063,0.0026595744680851063,0.007978723404255319,0.018617021276595744,0.02925531914893617,0.007978723404255319,0.007978723404255319,0.0026595744680851063
les-misérables-tome-2-cosette-0024,0.005263157894736842,0.018421052631578946,0.005263157894736842,0.002631578947368421,0.018421052631578946,0.005263157894736842,0.0868421052631579,0.002631578947368421,0.015789473684210527,0.007894736842105263,0.007894736842105263,0.005263157894736842,0.002631578947368421,0.013157894736842105,0.015789473684210527,0.005263157894736842,0.005263157894736842,0.005263157894736842,0.04473684210526316,0.005263157894736842,0.015789473684210527,0.2894736842105263,0.02368421052631579,0.015789473684210527,0.002631578947368421,0.02631578947368421,0.002631578947368421,0.018421052631578946,0.042105263157894736,0.021052631578947368,0.002631578947368421,0.005263157894736842,0.013157894736842105,0.007894736842105263,0.021052631578947368,0.060526315789473685,0.002631578947368421,0.039473684210526314,0.002631578947368421,0.018421052631578946,0.013157894736842105,0.005263157894736842,0.005263157894736842,0.007894736842105263,0.002631578947368421,0.015789473684210527,0.002631578947368421,0.002631578947368421,0.005263157894736842,0.02894736842105263
les-misérables-tome-2-cosette-0025,0.007874015748031496,0.007874015748031496,0.0026246719160104987,0.04199475065616798,0.007874015748031496,0.007874015748031496,0.07611548556430446,0.010498687664041995,0.005249343832020997,0.01837270341207349,0.005249343832020997,0.026246719160104987,0.005249343832020997,0.0026246719160104987,0.005249343832020997,0.06561679790026247,0.0026246719160104987,0.0026246719160104987,0.06036745406824147,0.015748031496062992,0.01837270341207349,0.1994750656167979,0.01837270341207349,0.023622047244094488,0.005249343832020997,0.010498687664041995,0.026246719160104987,0.049868766404199474,0.0026246719160104987,0.013123359580052493,0.0026246719160104987,0.0026246719160104987,0.010498687664041995,0.010498687664041995,0.028871391076115485,0.028871391076115485,0.005249343832020997,0.04461942257217848,0.007874015748031496,0.0026246719160104987,0.015748031496062992,0.010498687664041995,0.005249343832020997,0.0026246719160104987,0.0026246719160104987,0.031496062992125984,0.010498687664041995,0.015748031496062992,0.010498687664041995,0.005249343832020997
les-misérables-tome-2-cosette-0026,0.01639344262295082,0.030054644808743168,0.00273224043715847,0.00273224043715847,0.01092896174863388,0.00546448087431694,0.04918032786885246,0.01366120218579235,0.00546448087431694,0.01092896174863388,0.00546448087431694,0.00819672131147541,0.00273224043715847,0.00819672131147541,0.00273224043715847,0.0273224043715847,0.00273224043715847,0.00546448087431694,0.04918032786885246,0.00273224043715847,0.07103825136612021,0.2103825136612022,0.01092896174863388,0.01092896174863388,0.01092896174863388,0.00819672131147541,0.03551912568306011,0.00273224043715847,0.02185792349726776,0.00273224043715847,0.02459016393442623,0.00546448087431694,0.09016393442622951,0.00546448087431694,0.0273224043715847,0.02459016393442623,0.01092896174863388,0.01092896174863388,0.01092896174863388,0.00819672131147541,0.00273224043715847,0.00273224043715847,0.01912568306010929,0.00546448087431694,0.02459016393442623,0.03825136612021858,0.00273224043715847,0.02459016393442623,0.00546448087431694,0.00819672131147541
les-misérables-tome-2-cosette-0027,0.013888888888888888,0.10277777777777777,0.002777777777777778,0.019444444444444445,0.002777777777777778,0.002777777777777778,0.07777777777777778,0.03333333333333333,0.002777777777777778,0.011111111111111112,0.016666666666666666,0.013888888888888888,0.002777777777777778,0.002777777777777778,0.008333333333333333,0.013888888888888888,0.002777777777777778,0.002777777777777778,0.04722222222222222,0.005555555555555556,0.019444444444444445,0.18611111111111112,0.011111111111111112,0.05277777777777778,0.005555555555555556,0.027777777777777776,0.011111111111111112,0.04722222222222222,0.008333333333333333,0.002777777777777778,0.005555555555555556,0.005555555555555556,0.011111111111111112,0.025,0.019444444444444445,0.013888888888888888,0.005555555555555556,0.011111111111111112,0.016666666666666666,0.002777777777777778,0.005555555555555556,0.002777777777777778,0.008333333333333333,0.002777777777777778,0.011111111111111112,0.05555555555555555,0.008333333333333333,0.013888888888888888,0.002777777777777778,0.013888888888888888
les-misérables-tome-2-cosette-0028,0.0110803324099723,0.0443213296398892,0.008310249307479225,0.0664819944598338,0.008310249307479225,0.00554016620498615,0.01662049861495845,0.07479224376731301,0.00554016620498615,0.00554016620498615,0.002770083102493075,0.01662049861495845,0.002770083102493075,0.0110803324099723,0.019390581717451522,0.01662049861495845,0.002770083102493075,0.002770083102493075,0.013850415512465374,0.002770083102493075,0.002770083102493075,0.17174515235457063,0.01662049861495845,0.002770083102493075,0.00554016620498615,0.01662049861495845,0.0221606648199446,0.05817174515235457,0.002770083102493075,0.002770083102493075,0.0110803324099723,0.008310249307479225,0.0110803324099723,0.04709141274238227,0.0110803324099723,0.00554016620498615,0.013850415512465374,0.00554016620498615,0.00554016620498615,0.00554016620498615,0.008310249307479225,0.008310249307479225,0.00554016620498615,0.002770083102493075,0.030470914127423823,0.07202216066481995,0.002770083102493075,0.024930747922437674,0.0664819944598338,0.013850415512465374
les-misérables-tome-2-cosette-0029,0.005698005698005698,0.045584045584045586,0.017094017094017096,0.002849002849002849,0.014245014245014245,0.002849002849002849,0.014245014245014245,0.005698005698005698,0.002849002849002849,0.011396011396011397,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.019943019943019943,0.002849002849002849,0.008547008547008548,0.03418803418803419,0.002849002849002849,0.005698005698005698,0.3247863247863248,0.005698005698005698,0.022792022792022793,0.002849002849002849,0.005698005698005698,0.02564102564102564,0.022792022792022793,0.022792022792022793,0.002849002849002849,0.002849002849002849,0.017094017094017096,0.037037037037037035,0.02849002849002849,0.02564102564102564,0.005698005698005698,0.005698005698005698,0.008547008547008548,0.005698005698005698,0.008547008547008548,0.042735042735042736,0.002849002849002849,0.002849002849002849,0.005698005698005698,0.002849002849002849,0.08831908831908832,0.02564102564102564,0.002849002849002849,0.014245014245014245,0.019943019943019943
les-misérables-tome-2-cosette-0030,0.005,0.035,0.005,0.0275,0.0025,0.0025,0.025,0.0075,0.0175,0.005,0.0025,0.0175,0.0025,0.0025,0.005,0.0625,0.005,0.005,0.01,0.0075,0.02,0.3,0.0025,0.01,0.01,0.015,0.03,0.0125,0.125,0.0075,0.0025,0.005,0.0075,0.0125,0.005,0.0025,0.01,0.0125,0.0075,0.0075,0.0125,0.0025,0.005,0.005,0.0075,0.0575,0.0075,0.005,0.025,0.015
les-misérables-tome-2-cosette-0031,0.01643835616438356,0.04657534246575343,0.005479452054794521,0.06575342465753424,0.0027397260273972603,0.005479452054794521,0.038356164383561646,0.0027397260273972603,0.0027397260273972603,0.019178082191780823,0.005479452054794521,0.07397260273972603,0.0027397260273972603,0.0027397260273972603,0.00821917808219178,0.0027397260273972603,0.01643835616438356,0.0136986301369863,0.010958904109589041,0.010958904109589041,0.0136986301369863,0.11506849315068493,0.0027397260273972603,0.043835616438356165,0.0027397260273972603,0.019178082191780823,0.01643835616438356,0.01643835616438356,0.005479452054794521,0.00821917808219178,0.005479452054794521,0.0027397260273972603,0.04657534246575343,0.005479452054794521,0.010958904109589041,0.005479452054794521,0.0027397260273972603,0.005479452054794521,0.01643835616438356,0.010958904109589041,0.005479452054794521,0.005479452054794521,0.010958904109589041,0.005479452054794521,0.0136986301369863,0.1589041095890411,0.019178082191780823,0.01643835616438356,0.005479452054794521,0.049315068493150684
les-misérables-tome-2-cosette-0032,0.014005602240896359,0.011204481792717087,0.0028011204481792717,0.04481792717086835,0.0056022408963585435,0.008403361344537815,0.014005602240896359,0.0028011204481792717,0.028011204481792718,0.0196078431372549,0.036414565826330535,0.11764705882352941,0.011204481792717087,0.0028011204481792717,0.028011204481792718,0.0196078431372549,0.0028011204481792717,0.0056022408963585435,0.0028011204481792717,0.014005602240896359,0.028011204481792718,0.056022408963585436,0.01680672268907563,0.0392156862745098,0.03081232492997199,0.011204481792717087,0.01680672268907563,0.011204481792717087,0.025210084033613446,0.0028011204481792717,0.0056022408963585435,0.01680672268907563,0.011204481792717087,0.0028011204481792717,0.0196078431372549,0.0056022408963585435,0.0028011204481792717,0.036414565826330535,0.01680672268907563,0.03361344537815126,0.011204481792717087,0.014005602240896359,0.0028011204481792717,0.014005602240896359,0.01680672268907563,0.08123249299719888,0.008403361344537815,0.05042016806722689,0.011204481792717087,0.008403361344537815
les-misérables-tome-2-cosette-0033,0.010899182561307902,0.08991825613079019,0.005449591280653951,0.035422343324250684,0.008174386920980926,0.0027247956403269754,0.01634877384196185,0.010899182561307902,0.008174386920980926,0.03814713896457766,0.0027247956403269754,0.02997275204359673,0.0027247956403269754,0.0027247956403269754,0.0027247956403269754,0.06267029972752043,0.005449591280653951,0.008174386920980926,0.008174386920980926,0.013623978201634877,0.008174386920980926,0.22343324250681199,0.005449591280653951,0.01634877384196185,0.02997275204359673,0.010899182561307902,0.010899182561307902,0.02997275204359673,0.008174386920980926,0.010899182561307902,0.0027247956403269754,0.0027247956403269754,0.010899182561307902,0.010899182561307902,0.005449591280653951,0.005449591280653951,0.0027247956403269754,0.01634877384196185,0.010899182561307902,0.008174386920980926,0.005449591280653951,0.0027247956403269754,0.008174386920980926,0.0027247956403269754,0.04632152588555858,0.0681198910081744,0.0027247956403269754,0.027247956403269755,0.0027247956403269754,0.03814713896457766
les-misérables-tome-2-cosette-0034,0.0057306590257879654,0.017191977077363897,0.008595988538681949,0.0057306590257879654,0.03151862464183381,0.011461318051575931,0.008595988538681949,0.014326647564469915,0.0057306590257879654,0.014326647564469915,0.014326647564469915,0.014326647564469915,0.0057306590257879654,0.008595988538681949,0.034383954154727794,0.022922636103151862,0.02865329512893983,0.0057306590257879654,0.04011461318051576,0.0028653295128939827,0.014326647564469915,0.14040114613180515,0.017191977077363897,0.011461318051575931,0.034383954154727794,0.04011461318051576,0.0057306590257879654,0.07163323782234957,0.0028653295128939827,0.0028653295128939827,0.02005730659025788,0.011461318051575931,0.06303724928366762,0.054441260744985676,0.022922636103151862,0.011461318051575931,0.014326647564469915,0.014326647564469915,0.008595988538681949,0.0028653295128939827,0.0028653295128939827,0.0028653295128939827,0.0028653295128939827,0.0028653295128939827,0.017191977077363897,0.02865329512893983,0.011461318051575931,0.017191977077363897,0.03151862464183381,0.017191977077363897
les-misérables-tome-2-cosette-0035,0.008152173913043478,0.002717391304347826,0.008152173913043478,0.008152173913043478,0.008152173913043478,0.010869565217391304,0.07880434782608696,0.03804347826086957,0.002717391304347826,0.029891304347826088,0.002717391304347826,0.005434782608695652,0.016304347826086956,0.005434782608695652,0.002717391304347826,0.11956521739130435,0.010869565217391304,0.002717391304347826,0.005434782608695652,0.016304347826086956,0.021739130434782608,0.125,0.016304347826086956,0.09239130434782608,0.024456521739130436,0.029891304347826088,0.016304347826086956,0.002717391304347826,0.005434782608695652,0.005434782608695652,0.002717391304347826,0.010869565217391304,0.029891304347826088,0.008152173913043478,0.008152173913043478,0.002717391304347826,0.005434782608695652,0.04891304347826087,0.005434782608695652,0.03804347826086957,0.016304347826086956,0.002717391304347826,0.01358695652173913,0.016304347826086956,0.002717391304347826,0.008152173913043478,0.002717391304347826,0.008152173913043478,0.019021739130434784,0.02717391304347826
les-misérables-tome-2-cosette-0036,0.034782608695652174,0.005797101449275362,0.008695652173913044,0.002898550724637681,0.057971014492753624,0.002898550724637681,0.043478260869565216,0.005797101449275362,0.005797101449275362,0.1681159420289855,0.008695652173913044,0.002898550724637681,0.005797101449275362,0.005797101449275362,0.017391304347826087,0.07536231884057971,0.017391304347826087,0.002898550724637681,0.002898550724637681,0.008695652173913044,0.03188405797101449,0.13623188405797101,0.017391304347826087,0.011594202898550725,0.02318840579710145,0.014492753623188406,0.017391304347826087,0.002898550724637681,0.002898550724637681,0.008695652173913044,0.002898550724637681,0.005797101449275362,0.005797101449275362,0.002898550724637681,0.043478260869565216,0.008695652173913044,0.008695652173913044,0.057971014492753624,0.005797101449275362,0.002898550724637681,0.028985507246376812,0.005797101449275362,0.005797101449275362,0.002898550724637681,0.011594202898550725,0.002898550724637681,0.008695652173913044,0.002898550724637681,0.002898550724637681,0.03188405797101449
les-misérables-tome-2-cosette-0037,0.04986149584487535,0.0332409972299169,0.027700831024930747,0.00554016620498615,0.0221606648199446,0.00554016620498615,0.002770083102493075,0.002770083102493075,0.0110803324099723,0.00554016620498615,0.008310249307479225,0.0332409972299169,0.002770083102493075,0.002770083102493075,0.07479224376731301,0.002770083102493075,0.00554016620498615,0.0110803324099723,0.013850415512465374,0.055401662049861494,0.008310249307479225,0.04986149584487535,0.030470914127423823,0.002770083102493075,0.008310249307479225,0.002770083102493075,0.0110803324099723,0.0221606648199446,0.030470914127423823,0.024930747922437674,0.12465373961218837,0.00554016620498615,0.008310249307479225,0.002770083102493075,0.038781163434903045,0.013850415512465374,0.00554016620498615,0.008310249307479225,0.008310249307479225,0.0110803324099723,0.00554016620498615,0.11080332409972299,0.008310249307479225,0.00554016620498615,0.002770083102493075,0.013850415512465374,0.01662049861495845,0.01662049861495845,0.008310249307479225,0.01662049861495845
les-misérables-tome-2-cosette-0038,0.005376344086021506,0.0456989247311828,0.002688172043010753,0.008064516129032258,0.010752688172043012,0.005376344086021506,0.013440860215053764,0.002688172043010753,0.002688172043010753,0.005376344086021506,0.013440860215053764,0.005376344086021506,0.03225806451612903,0.002688172043010753,0.05913978494623656,0.002688172043010753,0.002688172043010753,0.008064516129032258,0.008064516129032258,0.08333333333333333,0.06182795698924731,0.005376344086021506,0.008064516129032258,0.002688172043010753,0.005376344086021506,0.03225806451612903,0.008064516129032258,0.002688172043010753,0.05913978494623656,0.010752688172043012,0.09946236559139784,0.008064516129032258,0.021505376344086023,0.005376344086021506,0.010752688172043012,0.008064516129032258,0.008064516129032258,0.021505376344086023,0.002688172043010753,0.010752688172043012,0.005376344086021506,0.12634408602150538,0.002688172043010753,0.005376344086021506,0.03225806451612903,0.03494623655913978,0.005376344086021506,0.03494623655913978,0.016129032258064516,0.024193548387096774
les-misérables-tome-2-cosette-0039,0.011834319526627219,0.05917159763313609,0.01775147928994083,0.03254437869822485,0.07396449704142012,0.014792899408284023,0.005917159763313609,0.005917159763313609,0.01775147928994083,0.005917159763313609,0.014792899408284023,0.011834319526627219,0.008875739644970414,0.011834319526627219,0.1242603550295858,0.0029585798816568047,0.014792899408284023,0.0029585798816568047,0.0029585798816568047,0.008875739644970414,0.1242603550295858,0.0029585798816568047,0.005917159763313609,0.005917159763313609,0.005917159763313609,0.0029585798816568047,0.005917159763313609,0.008875739644970414,0.008875739644970414,0.01775147928994083,0.0029585798816568047,0.0029585798816568047,0.011834319526627219,0.005917159763313609,0.05029585798816568,0.008875739644970414,0.0029585798816568047,0.023668639053254437,0.011834319526627219,0.03254437869822485,0.026627218934911243,0.023668639053254437,0.008875739644970414,0.011834319526627219,0.026627218934911243,0.01775147928994083,0.026627218934911243,0.011834319526627219,0.020710059171597635,0.03254437869822485
les-misérables-tome-2-cosette-0040,0.013850415512465374,0.08310249307479224,0.013850415512465374,0.002770083102493075,0.00554016620498615,0.0664819944598338,0.002770083102493075,0.002770083102493075,0.008310249307479225,0.002770083102493075,0.002770083102493075,0.0221606648199446,0.013850415512465374,0.013850415512465374,0.019390581717451522,0.0443213296398892,0.013850415512465374,0.002770083102493075,0.008310249307479225,0.013850415512465374,0.18005540166204986,0.002770083102493075,0.030470914127423823,0.019390581717451522,0.04986149584487535,0.01662049861495845,0.01662049861495845,0.00554016620498615,0.002770083102493075,0.024930747922437674,0.0443213296398892,0.01662049861495845,0.00554016620498615,0.038781163434903045,0.0110803324099723,0.0221606648199446,0.002770083102493075,0.002770083102493075,0.00554016620498615,0.00554016620498615,0.0110803324099723,0.00554016620498615,0.00554016620498615,0.002770083102493075,0.00554016620498615,0.00554016620498615,0.00554016620498615,0.030470914127423823,0.01662049861495845,0.04986149584487535
les-misérables-tome-2-cosette-0041,0.00303951367781155,0.00303951367781155,0.0972644376899696,0.0243161094224924,0.0121580547112462,0.0121580547112462,0.00303951367781155,0.0060790273556231,0.0060790273556231,0.00303951367781155,0.00303951367781155,0.00303951367781155,0.0182370820668693,0.015197568389057751,0.015197568389057751,0.0060790273556231,0.0060790273556231,0.00303951367781155,0.00303951367781155,0.00303951367781155,0.2127659574468085,0.00303951367781155,0.03951367781155015,0.03951367781155015,0.0121580547112462,0.0060790273556231,0.00911854103343465,0.060790273556231005,0.030395136778115502,0.00303951367781155,0.03951367781155015,0.0121580547112462,0.0243161094224924,0.0060790273556231,0.015197568389057751,0.00303951367781155,0.00303951367781155,0.015197568389057751,0.00911854103343465,0.00303951367781155,0.00303951367781155,0.0060790273556231,0.015197568389057751,0.030395136778115502,0.0121580547112462,0.00303951367781155,0.02735562310030395,0.03951367781155015,0.00303951367781155,0.0668693009118541
les-misérables-tome-2-cosette-0042,0.007957559681697613,0.03713527851458886,0.013262599469496022,0.007957559681697613,0.03978779840848806,0.010610079575596816,0.050397877984084884,0.005305039787798408,0.005305039787798408,0.01856763925729443,0.005305039787798408,0.06631299734748011,0.002652519893899204,0.002652519893899204,0.01856763925729443,0.007957559681697613,0.002652519893899204,0.021220159151193633,0.026525198938992044,0.005305039787798408,0.026525198938992044,0.010610079575596816,0.01856763925729443,0.026525198938992044,0.03713527851458886,0.005305039787798408,0.01856763925729443,0.03183023872679045,0.11671087533156499,0.002652519893899204,0.023872679045092837,0.002652519893899204,0.005305039787798408,0.007957559681697613,0.002652519893899204,0.07427055702917772,0.010610079575596816,0.013262599469496022,0.002652519893899204,0.002652519893899204,0.007957559681697613,0.026525198938992044,0.007957559681697613,0.007957559681697613,0.021220159151193633,0.07692307692307693,0.005305039787798408,0.026525198938992044,0.013262599469496022,0.010610079575596816
les-misérables-tome-2-cosette-0043,0.0027397260273972603,0.0136986301369863,0.005479452054794521,0.09863013698630137,0.010958904109589041,0.0136986301369863,0.04657534246575343,0.010958904109589041,0.01643835616438356,0.005479452054794521,0.00821917808219178,0.030136986301369864,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.005479452054794521,0.01643835616438356,0.021917808219178082,0.021917808219178082,0.021917808219178082,0.07397260273972603,0.0027397260273972603,0.010958904109589041,0.0136986301369863,0.0136986301369863,0.0027397260273972603,0.06575342465753424,0.0027397260273972603,0.005479452054794521,0.00821917808219178,0.0027397260273972603,0.03561643835616438,0.0027397260273972603,0.019178082191780823,0.03287671232876712,0.005479452054794521,0.024657534246575342,0.00821917808219178,0.024657534246575342,0.0027397260273972603,0.010958904109589041,0.0027397260273972603,0.010958904109589041,0.0136986301369863,0.19452054794520549,0.005479452054794521,0.010958904109589041,0.0273972602739726,0.0027397260273972603
